grid_lat,grid_lon,date,fire_count,frp_sum,frp_mean,frp_max,fire_occurred
31.5,73.75,2024-10-25,7,25.12,3.5885714285714285,3.94,1
31.5,73.75,2024-10-26,6,39.95,6.658333333333334,12.75,1
31.5,73.75,2024-10-27,28,105.29,3.760357142857143,11.65,1
31.5,73.75,2024-10-28,21,74.82,3.5628571428571427,10.9,1
31.5,73.75,2024-10-29,20,83.82,4.191,11.18,1
31.5,73.75,2024-10-30,12,61.03,5.085833333333333,11.59,1
31.5,73.75,2024-10-31,32,196.89,6.1528125,17.98,1
31.5,73.75,2024-11-01,59,410.47,6.957118644067797,23.95,1
31.5,73.75,2024-11-02,55,293.4,5.334545454545454,43.2,1
31.5,73.75,2024-11-07,52,279.58,5.376538461538461,27.14,1
31.5,73.75,2024-11-08,21,85.77,4.0842857142857145,10.3,1
31.5,73.75,2024-11-10,2,12.51,6.255,7.72,1
31.5,73.75,2024-11-11,2,5.49,2.745,2.86,1
31.5,73.75,2024-11-12,7,22.23,3.1757142857142857,5.95,1
31.5,73.75,2024-11-13,4,12.899999999999999,3.2249999999999996,4.6,1
31.5,73.75,2024-11-17,148,961.55,6.496959459459459,48.24,1
31.5,73.75,2024-11-18,33,124.94,3.786060606060606,13.58,1
31.5,73.75,2024-11-19,15,69.09,4.606,8.21,1
31.5,73.75,2024-11-20,3,12.129999999999999,4.043333333333333,4.83,1
31.5,73.75,2024-11-21,10,51.0,5.1,11.36,1
31.5,73.75,2024-11-22,9,36.510000000000005,4.0566666666666675,6.94,1
31.5,73.75,2024-11-23,5,29.71,5.942,8.33,1
31.5,73.75,2024-11-25,2,2.95,1.475,2.27,1
31.5,73.75,2024-11-26,4,13.64,3.41,5.5,1
31.5,73.75,2024-11-27,1,6.72,6.72,6.72,1
31.5,73.75,2024-11-28,1,2.53,2.53,2.53,1
31.5,73.75,2024-11-29,2,7.4,3.7,7.03,1
31.5,73.75,2024-11-30,1,3.58,3.58,3.58,1
31.5,73.75,2024-12-01,2,3.13,1.565,2.37,1
31.5,73.75,2024-12-02,1,6.02,6.02,6.02,1
31.5,73.75,2024-12-03,1,1.58,1.58,1.58,1
31.5,73.75,2024-12-04,1,2.41,2.41,2.41,1
31.5,73.75,2024-12-05,3,10.08,3.36,5.49,1
31.5,73.75,2024-12-06,3,10.530000000000001,3.5100000000000002,4.28,1
31.5,73.75,2024-12-07,5,11.92,2.384,3.44,1
31.5,73.75,2024-12-09,3,9.35,3.1166666666666667,5.48,1
31.5,73.75,2024-12-10,1,2.38,2.38,2.38,1
31.5,73.75,2024-12-11,3,12.559999999999999,4.1866666666666665,7.05,1
31.5,73.75,2024-12-12,1,2.8,2.8,2.8,1
31.5,73.75,2024-12-14,4,14.82,3.705,4.69,1
31.5,73.75,2024-12-15,1,1.59,1.59,1.59,1
31.5,73.75,2024-12-16,5,10.370000000000001,2.0740000000000003,2.77,1
31.5,73.75,2024-12-17,1,1.3,1.3,1.3,1
31.5,73.75,2024-12-20,3,6.78,2.2600000000000002,2.48,1
31.5,73.75,2024-12-24,1,2.34,2.34,2.34,1
31.5,73.75,2024-12-25,1,5.93,5.93,5.93,1
31.5,73.75,2025-01-03,1,2.06,2.06,2.06,1
31.5,73.75,2025-01-04,1,1.59,1.59,1.59,1
31.5,73.75,2025-01-14,3,8.370000000000001,2.7900000000000005,4.82,1
31.5,73.75,2025-01-15,3,14.5,4.833333333333333,6.21,1
31.5,73.75,2025-01-20,1,1.43,1.43,1.43,1
31.5,73.75,2025-01-22,1,2.87,2.87,2.87,1
31.5,73.75,2025-01-24,3,7.37,2.4566666666666666,2.92,1
31.5,73.75,2025-01-25,1,1.57,1.57,1.57,1
31.5,73.75,2025-01-26,3,9.21,3.0700000000000003,3.63,1
31.5,73.75,2025-01-27,1,3.87,3.87,3.87,1
31.5,73.75,2025-01-28,2,4.8,2.4,3.25,1
31.5,73.75,2025-01-30,2,7.78,3.89,4.45,1
31.5,73.75,2025-01-31,2,5.58,2.79,3.21,1
31.5,73.75,2025-02-01,2,3.08,1.54,1.81,1
31.5,73.75,2025-02-02,1,2.02,2.02,2.02,1
31.5,73.75,2025-02-03,5,19.43,3.886,5.48,1
31.5,73.75,2025-02-04,3,14.049999999999999,4.683333333333333,6.89,1
31.5,73.75,2025-02-05,2,6.77,3.385,3.63,1
31.5,73.75,2025-02-06,8,32.17,4.02125,15.91,1
31.5,73.75,2025-02-07,2,9.47,4.735,7.98,1
31.5,73.75,2025-02-08,1,5.28,5.28,5.28,1
31.5,73.75,2025-02-09,2,9.89,4.945,7.18,1
31.5,73.75,2025-02-10,1,2.87,2.87,2.87,1
31.5,73.75,2025-02-11,1,1.94,1.94,1.94,1
31.5,73.75,2025-02-12,7,57.88,8.268571428571429,21.44,1
31.5,73.75,2025-02-13,2,22.2,11.1,19.52,1
31.5,73.75,2025-02-14,1,2.88,2.88,2.88,1
31.5,73.75,2025-02-15,1,6.38,6.38,6.38,1
31.5,73.75,2025-02-17,2,8.18,4.09,4.74,1
31.5,73.75,2025-02-18,2,10.07,5.035,7.2,1
31.5,73.75,2025-02-24,1,2.38,2.38,2.38,1
31.5,73.75,2025-03-02,2,3.89,1.945,2.02,1
31.5,73.75,2025-03-05,1,2.13,2.13,2.13,1
31.5,73.75,2025-03-06,1,4.12,4.12,4.12,1
31.5,73.75,2025-03-21,9,39.26,4.362222222222222,9.29,1
31.5,73.75,2025-03-27,3,56.75,18.916666666666668,26.21,1
31.5,73.75,2025-04-16,1,2.45,2.45,2.45,1
31.5,73.75,2025-04-17,1,2.12,2.12,2.12,1
31.5,73.75,2025-04-19,6,60.620000000000005,10.103333333333333,12.16,1
31.5,73.75,2025-04-21,2,23.71,11.855,19.97,1
31.5,73.75,2025-04-23,4,166.05,41.5125,67.24,1
31.5,73.75,2025-04-24,2,15.29,7.645,8.07,1
31.5,73.75,2025-04-25,1,2.2,2.2,2.2,1
31.5,73.75,2025-04-28,3,55.620000000000005,18.540000000000003,23.22,1
31.5,73.75,2025-04-29,4,16.52,4.13,6.97,1
31.5,73.75,2025-04-30,5,15.26,3.052,4.15,1
31.5,73.75,2025-05-01,5,13.780000000000001,2.7560000000000002,3.85,1
31.5,73.75,2025-05-02,3,8.16,2.72,4.03,1
31.5,73.75,2025-05-04,2,10.02,5.01,5.01,1
31.5,73.75,2025-05-05,6,26.91,4.485,5.67,1
31.5,73.75,2025-05-06,14,58.59,4.1850000000000005,8.34,1
31.5,73.75,2025-05-07,41,222.29,5.421707317073171,25.38,1
31.5,73.75,2025-05-09,20,119.53,5.9765,17.57,1
31.5,73.75,2025-05-10,90,435.57,4.839666666666667,73.52,1
31.5,73.75,2025-05-11,43,219.28,5.0995348837209304,14.74,1
31.5,73.75,2025-05-12,52,250.12,4.8100000000000005,16.43,1
31.5,73.75,2025-05-13,70,461.58,6.593999999999999,65.64,1
31.5,73.75,2025-05-14,128,792.75,6.193359375,28.89,1
31.5,73.75,2025-05-15,127,816.15,6.426377952755906,32.25,1
31.5,73.75,2025-05-16,92,419.78000000000003,4.562826086956522,13.05,1
31.5,73.75,2025-05-17,47,393.39,8.37,42.71,1
31.5,73.75,2025-05-18,46,366.83,7.974565217391304,22.39,1
31.5,73.75,2025-05-19,6,41.239999999999995,6.873333333333332,9.29,1
31.5,73.75,2025-05-20,40,311.49,7.78725,19.72,1
31.5,73.75,2025-05-21,64,327.01,5.10953125,10.2,1
31.5,73.75,2025-05-22,18,94.47,5.248333333333333,11.59,1
31.5,73.75,2025-05-23,20,128.94,6.447,13.27,1
31.5,73.75,2025-05-24,3,16.240000000000002,5.413333333333334,5.95,1
31.5,73.75,2025-05-25,16,78.74,4.92125,8.98,1
31.5,73.75,2025-05-26,16,49.37,3.085625,6.95,1
31.5,73.75,2025-05-27,13,32.19,2.476153846153846,4.99,1
31.5,73.75,2025-05-28,7,34.54,4.934285714285714,8.01,1
31.5,73.75,2025-05-29,2,8.209999999999999,4.1049999999999995,6.76,1
31.5,73.75,2025-05-30,2,11.79,5.895,6.87,1
31.5,73.75,2025-05-31,1,0.32,0.32,0.32,1
31.5,73.75,2025-06-01,9,30.689999999999998,3.4099999999999997,8.52,1
31.5,73.75,2025-06-02,4,13.43,3.3575,5.42,1
31.5,73.75,2025-06-05,3,9.28,3.0933333333333333,4.17,1
31.5,73.75,2025-06-06,3,14.84,4.946666666666666,5.82,1
31.5,73.75,2025-06-07,1,5.4,5.4,5.4,1
31.5,73.75,2025-06-10,1,4.79,4.79,4.79,1
31.5,73.75,2025-06-11,3,10.12,3.373333333333333,4.83,1
31.5,73.75,2025-06-12,1,1.58,1.58,1.58,1
31.5,73.75,2025-06-13,1,20.14,20.14,20.14,1
31.5,73.75,2025-06-14,1,5.76,5.76,5.76,1
31.5,73.75,2025-06-18,2,12.969999999999999,6.484999999999999,9.86,1
31.5,73.75,2025-07-19,1,2.34,2.34,2.34,1
31.5,73.75,2025-08-21,1,0.55,0.55,0.55,1
31.5,73.75,2025-09-11,1,0.5,0.5,0.5,1
31.5,73.75,2025-09-24,2,4.41,2.205,2.33,1
31.5,73.75,2025-09-28,1,3.59,3.59,3.59,1
31.5,73.75,2025-09-29,1,2.14,2.14,2.14,1
31.5,73.75,2025-10-03,4,26.919999999999998,6.7299999999999995,15.79,1
31.5,73.75,2025-10-04,3,10.66,3.5533333333333332,5.17,1
31.5,73.75,2025-10-09,1,2.93,2.93,2.93,1
31.5,73.75,2025-10-12,4,13.11,3.2775,3.71,1
31.5,73.75,2025-10-13,1,6.83,6.83,6.83,1
31.5,73.75,2025-10-14,9,26.96,2.9955555555555557,3.92,1
31.5,73.75,2025-10-15,6,12.44,2.0733333333333333,2.7,1
31.5,73.75,2025-10-16,8,33.04,4.13,10.53,1
31.5,73.75,2025-10-17,9,38.18,4.242222222222222,8.78,1
31.5,73.75,2025-10-18,11,27.8,2.5272727272727273,4.29,1
31.5,73.75,2025-10-19,29,216.76,7.474482758620689,20.38,1
31.5,73.75,2025-10-20,36,138.07,3.835277777777778,10.05,1
31.5,73.75,2025-10-21,14,63.21,4.515,12.57,1
31.5,73.75,2025-10-22,15,97.48,6.498666666666667,11.69,1
31.5,73.75,2025-10-23,26,128.94,4.9592307692307696,12.57,1
31.5,73.75,2025-10-24,29,128.92,4.44551724137931,20.9,1
31.5,73.75,2025-10-25,34,117.97,3.469705882352941,7.6,1
31.5,73.75,2025-10-26,60,245.48,4.091333333333333,13.38,1
31.5,73.75,2025-10-27,10,55.6,5.5600000000000005,10.25,1
31.5,73.75,2025-10-28,11,68.77,6.251818181818181,15.62,1
31.5,73.75,2025-10-29,16,75.92,4.745,9.78,1
31.5,73.75,2025-10-30,49,260.04,5.306938775510204,35.14,1
31.5,73.75,2025-10-31,70,279.41,3.991571428571429,14.2,1
31.5,73.75,2025-11-01,64,471.21,7.36265625,52.67,1
31.5,73.75,2025-11-02,54,286.47,5.305000000000001,20.14,1
31.5,73.75,2025-11-03,28,139.32,4.975714285714285,17.03,1
31.5,73.75,2025-11-04,37,215.55,5.825675675675676,15.24,1
31.5,73.75,2025-11-05,112,645.01,5.759017857142857,71.94,1
31.5,73.75,2025-11-06,28,144.85999999999999,5.173571428571428,14.03,1
31.5,73.75,2025-11-07,23,132.32,5.753043478260869,17.92,1
31.5,73.75,2025-11-08,28,243.95,8.7125,22.98,1
31.5,73.75,2025-11-09,37,126.82000000000001,3.427567567567568,9.63,1
31.5,73.75,2025-11-10,26,151.8,5.838461538461539,23.39,1
31.5,73.75,2025-11-11,10,28.34,2.834,4.58,1
31.5,73.75,2025-11-13,9,53.019999999999996,5.891111111111111,9.34,1
31.5,73.75,2025-11-14,2,8.38,4.19,6.9,1
31.5,73.75,2025-11-15,5,15.31,3.0620000000000003,6.71,1
31.5,73.75,2025-11-16,5,15.450000000000001,3.0900000000000003,6.94,1
31.5,73.75,2025-11-17,3,28.46,9.486666666666666,22.96,1
31.5,73.75,2025-11-18,1,2.23,2.23,2.23,1
31.5,73.75,2025-11-20,1,0.6,0.6,0.6,1
31.5,73.75,2025-11-21,1,3.85,3.85,3.85,1
31.5,73.75,2025-11-22,1,2.69,2.69,2.69,1
31.5,73.75,2025-11-24,1,2.28,2.28,2.28,1
31.5,73.75,2025-11-25,4,34.32,8.58,22.99,1
31.5,73.75,2025-11-26,2,11.75,5.875,10.26,1
31.5,73.75,2025-11-27,1,3.32,3.32,3.32,1
31.5,73.75,2025-11-30,1,3.04,3.04,3.04,1
31.5,73.75,2025-12-01,1,2.04,2.04,2.04,1
31.5,73.75,2025-12-04,1,1.14,1.14,1.14,1
31.5,73.75,2025-12-10,1,2.1,2.1,2.1,1
31.5,73.75,2025-12-11,1,2.05,2.05,2.05,1
31.5,73.75,2025-12-15,1,2.32,2.32,2.32,1
31.5,73.75,2025-12-17,1,1.97,1.97,1.97,1
31.5,73.75,2025-12-19,1,2.69,2.69,2.69,1
31.5,73.75,2025-12-23,1,2.28,2.28,2.28,1
31.5,73.75,2025-12-24,1,7.62,7.62,7.62,1
31.5,73.75,2025-12-30,1,2.06,2.06,2.06,1
31.5,74.375,2023-01-14,3,2.12,0.7066666666666667,0.84,1
31.5,74.375,2023-01-15,2,0.76,0.38,0.39,1
31.5,74.375,2023-01-17,1,5.85,5.85,5.85,1
31.5,74.375,2023-01-19,2,9.55,4.775,5.11,1
31.5,74.375,2023-01-20,1,0.49,0.49,0.49,1
31.5,74.375,2023-01-21,1,0.42,0.42,0.42,1
31.5,74.375,2023-01-24,3,23.86,7.953333333333333,11.54,1
31.5,74.375,2023-01-26,4,8.37,2.0925,6.08,1
31.5,74.375,2023-01-27,2,0.98,0.49,0.58,1
31.5,74.375,2023-01-28,2,4.800000000000001,2.4000000000000004,3.43,1
31.5,74.375,2023-01-31,3,1.85,0.6166666666666667,0.87,1
31.5,74.375,2023-02-03,2,3.98,1.99,3.15,1
31.5,74.375,2023-02-04,6,9.75,1.625,3.44,1
31.5,74.375,2023-02-05,6,178.8,29.8,82.86,1
31.5,74.375,2023-02-06,5,2.35,0.47000000000000003,0.57,1
31.5,74.375,2023-02-10,1,0.44,0.44,0.44,1
31.5,74.375,2023-02-11,8,20.5,2.5625,8.91,1
31.5,74.375,2023-02-12,3,4.08,1.36,3.16,1
31.5,74.375,2023-02-13,1,0.33,0.33,0.33,1
31.5,74.375,2023-02-14,2,1.02,0.51,0.77,1
31.5,74.375,2023-02-16,6,2.74,0.4566666666666667,0.53,1
31.5,74.375,2023-02-17,2,1.77,0.885,1.18,1
31.5,74.375,2023-02-18,1,5.2,5.2,5.2,1
31.5,74.375,2023-02-20,1,0.17,0.17,0.17,1
31.5,74.375,2023-02-21,6,2.8800000000000003,0.48000000000000004,0.68,1
31.5,74.375,2023-02-22,6,2.4299999999999997,0.40499999999999997,0.49,1
31.5,74.375,2023-02-23,4,5.78,1.445,3.23,1
31.5,74.375,2023-02-25,3,4.05,1.3499999999999999,2.26,1
31.5,74.375,2023-02-26,1,0.48,0.48,0.48,1
31.5,74.375,2023-03-01,2,0.8899999999999999,0.44499999999999995,0.58,1
31.5,74.375,2023-03-02,1,2.81,2.81,2.81,1
31.5,74.375,2023-03-03,2,1.3,0.65,0.77,1
31.5,74.375,2023-03-04,6,4.22,0.7033333333333333,1.84,1
31.5,74.375,2023-03-05,3,6.66,2.22,5.44,1
31.5,74.375,2023-03-06,3,8.02,2.6733333333333333,3.48,1
31.5,74.375,2023-03-09,3,2.37,0.79,0.97,1
31.5,74.375,2023-03-10,5,5.16,1.032,2.91,1
31.5,74.375,2023-03-11,1,1.06,1.06,1.06,1
31.5,74.375,2023-03-13,1,3.16,3.16,3.16,1
31.5,74.375,2023-03-15,1,2.39,2.39,2.39,1
31.5,74.375,2023-03-20,3,1.4300000000000002,0.47666666666666674,0.52,1
31.5,74.375,2023-03-25,2,0.72,0.36,0.41,1
31.5,74.375,2023-03-26,1,0.18,0.18,0.18,1
31.5,74.375,2023-03-28,1,0.79,0.79,0.79,1
31.5,74.375,2023-04-01,4,2.13,0.5325,0.65,1
31.5,74.375,2023-04-04,1,0.56,0.56,0.56,1
31.5,74.375,2023-04-05,3,1.74,0.58,0.85,1
31.5,74.375,2023-04-06,2,1.3,0.65,0.78,1
31.5,74.375,2023-04-08,1,0.45,0.45,0.45,1
31.5,74.375,2023-04-09,1,0.5,0.5,0.5,1
31.5,74.375,2023-04-10,1,0.58,0.58,0.58,1
31.5,74.375,2023-04-11,1,0.67,0.67,0.67,1
31.5,74.375,2023-04-12,2,1.67,0.835,0.84,1
31.5,74.375,2023-04-13,2,5.85,2.925,4.1,1
31.5,74.375,2023-04-16,2,0.8600000000000001,0.43000000000000005,0.55,1
31.5,74.375,2023-04-17,1,0.76,0.76,0.76,1
31.5,74.375,2023-04-19,2,0.8200000000000001,0.41000000000000003,0.45,1
31.5,74.375,2023-04-22,1,4.1,4.1,4.1,1
31.5,74.375,2023-04-23,1,4.04,4.04,4.04,1
31.5,74.375,2023-04-25,1,1.83,1.83,1.83,1
31.5,74.375,2023-04-26,2,8.76,4.38,6.05,1
31.5,74.375,2023-04-27,2,3.87,1.935,2.47,1
31.5,74.375,2023-04-30,8,66.16,8.27,11.78,1
31.5,74.375,2023-05-01,1,0.35,0.35,0.35,1
31.5,74.375,2023-05-02,1,0.51,0.51,0.51,1
31.5,74.375,2023-05-03,3,1.5699999999999998,0.5233333333333333,0.61,1
31.5,74.375,2023-05-04,16,64.39,4.024375,8.29,1
31.5,74.375,2023-05-05,1,2.74,2.74,2.74,1
31.5,74.375,2023-05-06,17,76.0,4.470588235294118,9.46,1
31.5,74.375,2023-05-07,7,13.85,1.9785714285714284,4.77,1
31.5,74.375,2023-05-08,31,72.38,2.334838709677419,8.51,1
31.5,74.375,2023-05-09,19,114.7,6.036842105263158,17.88,1
31.5,74.375,2023-05-10,62,508.62,8.203548387096774,30.99,1
31.5,74.375,2023-05-11,25,126.19,5.0476,15.53,1
31.5,74.375,2023-05-12,75,541.1899999999999,7.215866666666666,38.78,1
31.5,74.375,2023-05-13,101,675.96,6.692673267326733,25.96,1
31.5,74.375,2023-05-14,40,272.48,6.812,14.48,1
31.5,74.375,2023-05-15,44,384.8,8.745454545454546,21.51,1
31.5,74.375,2023-05-16,47,224.62,4.779148936170213,17.24,1
31.5,74.375,2023-05-17,16,97.9,6.11875,13.3,1
31.5,74.375,2023-05-18,15,45.21,3.0140000000000002,6.97,1
31.5,74.375,2023-05-19,2,9.24,4.62,6.08,1
31.5,74.375,2023-05-20,16,140.48,8.78,26.04,1
31.5,74.375,2023-05-21,9,56.769999999999996,6.307777777777777,12.21,1
31.5,74.375,2023-05-23,1,4.25,4.25,4.25,1
31.5,74.375,2023-05-24,1,3.88,3.88,3.88,1
31.5,74.375,2023-05-25,1,2.38,2.38,2.38,1
31.5,74.375,2023-05-26,1,13.82,13.82,13.82,1
31.5,74.375,2023-05-27,4,13.33,3.3325,4.81,1
31.5,74.375,2023-05-28,4,18.37,4.5925,5.92,1
31.5,74.375,2023-06-01,2,1.37,0.685,0.82,1
31.5,74.375,2023-06-02,3,1.9100000000000001,0.6366666666666667,0.88,1
31.5,74.375,2023-06-03,1,8.68,8.68,8.68,1
31.5,74.375,2023-06-04,2,15.3,7.65,14.3,1
31.5,74.375,2023-06-05,1,7.24,7.24,7.24,1
31.5,74.375,2023-06-07,1,2.91,2.91,2.91,1
31.5,74.375,2023-06-08,3,2.75,0.9166666666666666,1.14,1
31.5,74.375,2023-06-09,2,8.23,4.115,7.17,1
31.5,74.375,2023-06-19,2,3.19,1.595,2.19,1
31.5,74.375,2023-06-21,1,5.12,5.12,5.12,1
31.5,74.375,2023-06-22,1,1.63,1.63,1.63,1
31.5,74.375,2023-06-23,1,1.07,1.07,1.07,1
31.5,74.375,2023-06-24,1,0.59,0.59,0.59,1
31.5,74.375,2023-07-10,1,1.26,1.26,1.26,1
31.5,74.375,2023-07-25,2,6.029999999999999,3.0149999999999997,3.19,1
31.5,74.375,2023-07-27,1,0.5,0.5,0.5,1
31.5,74.375,2023-07-30,1,0.87,0.87,0.87,1
31.5,74.375,2023-07-31,2,6.5600000000000005,3.2800000000000002,3.44,1
31.5,74.375,2023-08-02,2,2.1100000000000003,1.0550000000000002,1.12,1
31.5,74.375,2023-08-04,1,2.98,2.98,2.98,1
31.5,74.375,2023-08-06,1,1.77,1.77,1.77,1
31.5,74.375,2023-08-11,3,3.3200000000000003,1.1066666666666667,1.74,1
31.5,74.375,2023-08-12,1,1.15,1.15,1.15,1
31.5,74.375,2023-08-15,1,0.9,0.9,0.9,1
31.5,74.375,2023-08-16,4,3.13,0.7825,0.86,1
31.5,74.375,2023-08-17,1,0.76,0.76,0.76,1
31.5,74.375,2023-08-20,2,9.99,4.995,5.16,1
31.5,74.375,2023-08-22,1,2.67,2.67,2.67,1
31.5,74.375,2023-08-27,1,0.94,0.94,0.94,1
31.5,74.375,2023-08-28,1,1.15,1.15,1.15,1
31.5,74.375,2023-08-30,1,0.74,0.74,0.74,1
31.5,74.375,2023-08-31,1,1.0,1.0,1.0,1
31.5,74.375,2023-09-01,2,2.27,1.135,1.32,1
31.5,74.375,2023-09-02,2,1.77,0.885,1.38,1
31.5,74.375,2023-09-03,1,3.25,3.25,3.25,1
31.5,74.375,2023-09-04,1,4.69,4.69,4.69,1
31.5,74.375,2023-09-06,1,3.84,3.84,3.84,1
31.5,74.375,2023-09-07,6,9.36,1.5599999999999998,4.58,1
31.5,74.375,2023-09-08,3,6.109999999999999,2.0366666666666666,2.87,1
31.5,74.375,2023-09-10,1,2.6,2.6,2.6,1
31.5,74.375,2023-09-12,1,4.82,4.82,4.82,1
31.5,74.375,2023-09-13,2,6.57,3.285,5.0,1
31.5,74.375,2023-09-16,1,7.18,7.18,7.18,1
31.5,74.375,2023-09-23,3,2.0,0.6666666666666666,0.76,1
31.5,74.375,2023-09-24,1,0.39,0.39,0.39,1
31.5,74.375,2023-09-25,1,0.56,0.56,0.56,1
31.5,74.375,2023-09-28,1,2.03,2.03,2.03,1
31.5,74.375,2023-09-29,1,3.9,3.9,3.9,1
31.5,74.375,2023-09-30,4,15.31,3.8275,7.07,1
31.5,74.375,2023-10-01,2,11.030000000000001,5.515000000000001,8.8,1
31.5,74.375,2023-10-02,5,22.59,4.518,7.18,1
31.5,74.375,2023-10-03,5,42.04,8.408,28.33,1
31.5,74.375,2023-10-04,7,21.240000000000002,3.0342857142857147,6.11,1
31.5,74.375,2023-10-05,14,51.51,3.6792857142857143,5.59,1
31.5,74.375,2023-10-06,10,35.47,3.5469999999999997,4.98,1
31.5,74.375,2023-10-07,2,17.46,8.73,10.41,1
31.5,74.375,2023-10-08,2,11.5,5.75,6.47,1
31.5,74.375,2023-10-09,9,41.5,4.611111111111111,7.12,1
31.5,74.375,2023-10-10,2,4.699999999999999,2.3499999999999996,4.06,1
31.5,74.375,2023-10-11,1,0.42,0.42,0.42,1
31.5,74.375,2023-10-12,6,20.0,3.3333333333333335,5.68,1
31.5,74.375,2023-10-13,3,10.67,3.5566666666666666,4.43,1
31.5,74.375,2023-10-14,3,13.77,4.59,5.24,1
31.5,74.375,2023-10-19,2,2.7399999999999998,1.3699999999999999,2.26,1
31.5,74.375,2023-10-20,2,6.74,3.37,4.13,1
31.5,74.375,2023-10-21,5,15.2,3.04,4.3,1
31.5,74.375,2023-10-23,12,80.86,6.738333333333333,15.88,1
31.5,74.375,2023-10-24,15,81.85,5.456666666666666,11.25,1
31.5,74.375,2023-10-25,21,105.23,5.010952380952381,15.96,1
31.5,74.375,2023-10-26,37,134.85,3.6445945945945946,14.29,1
31.5,74.375,2023-10-27,23,132.24,5.7495652173913046,12.14,1
31.5,74.375,2023-10-28,4,4.95,1.2375,2.39,1
31.5,74.375,2023-10-29,18,73.45,4.080555555555556,10.87,1
31.5,74.375,2023-10-30,19,81.37,4.282631578947369,16.12,1
31.5,74.375,2023-10-31,38,211.83,5.574473684210527,42.48,1
31.5,74.375,2023-11-01,40,241.17,6.029249999999999,33.31,1
31.5,74.375,2023-11-03,22,114.89,5.222272727272728,12.49,1
31.5,74.375,2023-11-04,34,180.18,5.299411764705883,22.45,1
31.5,74.375,2023-11-05,36,195.95,5.4430555555555555,40.23,1
31.5,74.375,2023-11-06,14,67.07,4.7907142857142855,7.56,1
31.5,74.375,2023-11-07,14,71.64,5.117142857142857,12.71,1
31.5,74.375,2023-11-08,5,24.189999999999998,4.837999999999999,10.1,1
31.5,74.375,2023-11-09,8,36.79,4.59875,7.48,1
31.5,74.375,2023-11-10,4,1.42,0.355,0.42,1
31.5,74.375,2023-11-11,4,3.01,0.7525,1.49,1
31.5,74.375,2023-11-12,5,10.43,2.086,5.23,1
31.5,74.375,2023-11-13,13,70.43,5.417692307692308,11.89,1
31.5,74.375,2023-11-14,18,57.99,3.2216666666666667,8.88,1
31.5,74.375,2023-11-15,19,78.34,4.123157894736842,9.37,1
31.5,74.375,2023-11-16,17,43.51,2.559411764705882,5.75,1
31.5,74.375,2023-11-17,21,104.86,4.993333333333333,11.02,1
31.5,74.375,2023-11-18,6,29.689999999999998,4.948333333333333,7.06,1
31.5,74.375,2023-11-19,16,59.82,3.73875,11.34,1
31.5,74.375,2023-11-20,13,57.36,4.412307692307692,17.9,1
31.5,74.375,2023-11-21,12,43.47,3.6225,10.88,1
31.5,74.375,2023-11-22,12,26.74,2.228333333333333,4.13,1
31.5,74.375,2023-11-23,3,6.6899999999999995,2.23,5.26,1
31.5,74.375,2023-11-28,1,1.79,1.79,1.79,1
31.5,74.375,2023-11-30,2,1.75,0.875,1.31,1
31.5,74.375,2023-12-01,5,3.17,0.634,0.91,1
31.5,74.375,2023-12-02,5,3.08,0.616,1.22,1
31.5,74.375,2023-12-03,1,0.86,0.86,0.86,1
31.5,74.375,2023-12-04,1,0.51,0.51,0.51,1
31.5,74.375,2023-12-05,1,2.45,2.45,2.45,1
31.5,74.375,2023-12-06,1,1.27,1.27,1.27,1
31.5,74.375,2023-12-07,2,1.8699999999999999,0.9349999999999999,1.14,1
31.5,74.375,2023-12-08,2,2.18,1.09,1.26,1
31.5,74.375,2023-12-09,1,0.84,0.84,0.84,1
31.5,74.375,2023-12-10,1,2.44,2.44,2.44,1
31.5,74.375,2023-12-11,1,1.08,1.08,1.08,1
31.5,74.375,2023-12-12,4,2.43,0.6075,0.74,1
31.5,74.375,2023-12-13,4,3.2800000000000002,0.8200000000000001,1.14,1
31.5,74.375,2023-12-15,2,2.34,1.17,1.6,1
31.5,74.375,2023-12-16,1,1.44,1.44,1.44,1
31.5,74.375,2023-12-17,3,7.46,2.486666666666667,4.03,1
31.5,74.375,2023-12-18,1,0.59,0.59,0.59,1
31.5,74.375,2023-12-19,2,3.28,1.64,2.57,1
31.5,74.375,2023-12-21,1,1.31,1.31,1.31,1
31.5,74.375,2023-12-23,2,1.58,0.79,0.99,1
31.5,74.375,2023-12-24,2,3.04,1.52,1.52,1
31.5,74.375,2023-12-25,1,0.99,0.99,0.99,1
31.5,74.375,2024-01-28,4,137.82,34.455,38.48,1
31.5,74.375,2024-01-29,7,4.24,0.6057142857142858,0.82,1
31.5,74.375,2024-02-01,2,1.12,0.56,0.56,1
31.5,74.375,2024-02-02,2,11.719999999999999,5.859999999999999,6.34,1
31.5,74.375,2024-02-04,3,4.65,1.55,2.99,1
31.5,74.375,2024-02-05,2,2.55,1.275,1.79,1
31.5,74.375,2024-02-06,2,2.27,1.135,1.5,1
31.5,74.375,2024-02-07,3,4.590000000000001,1.5300000000000002,2.37,1
31.5,74.375,2024-02-08,1,0.31,0.31,0.31,1
31.5,74.375,2024-02-09,3,2.85,0.9500000000000001,1.32,1
31.5,74.375,2024-02-10,2,4.76,2.38,2.61,1
31.5,74.375,2024-02-11,3,8.06,2.686666666666667,3.93,1
